0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Иркутская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,2330537,1068992,1261545,1804050,811310,992740,526487,257682,268805,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,23160,11870,11290,16915,8706,8209,6245,3164,3081,
1,24376,12583,11793,18428,9543,8885,5948,3040,2908,
2,25897,13331,12566,19519,10099,9420,6378,3232,3146,
3,26552,13630,12922,20262,10392,9870,6290,3238,3052,
4,27786,14311,13475,20342,10442,9900,7444,3869,3575,
5,30228,15658,14570,22968,11836,11132,7260,3822,3438,
6,31488,16046,15442,23887,12184,11703,7601,3862,3739,
7,34796,18137,16659,26758,13946,12812,8038,4191,3847,
8,35921,18406,17515,27722,14205,13517,8199,4201,3998,
9,35624,18358,17266,26332,13588,12744,9292,4770,4522,
10,36565,18784,17781,27183,13975,13208,9382,4809,4573,
11,37132,18975,18157,27365,14059,13306,9767,4916,4851,
12,35715,18164,17551,26662,13486,13176,9053,4678,4375,
13,32658,16803,15855,24041,12451,11590,8617,4352,4265,
14,32966,16877,16089,23622,12100,11522,9344,4777,4567,
15,33540,17125,16415,24954,12769,12185,8586,4356,4230,
16,30965,15937,15028,23339,11902,11437,7626,4035,3591,
17,27212,14144,13068,20338,10561,9777,6874,3583,3291,
18,25188,12838,12350,18746,9493,9253,6442,3345,3097,
19,25295,12874,12421,19031,9593,9438,6264,3281,2983,
20,26709,13434,13275,20492,10123,10369,6217,3311,2906,
21,25195,12621,12574,19388,9634,9754,5807,2987,2820,
22,24269,12271,11998,18664,9289,9375,5605,2982,2623,
23,24848,12943,11905,19167,9763,9404,5681,3180,2501,
24,22839,12035,10804,17514,9086,8428,5325,2949,2376,
25,23043,11891,11152,17954,9147,8807,5089,2744,2345,
26,20881,10756,10125,16294,8329,7965,4587,2427,2160,
27,22458,11395,11063,17295,8704,8591,5163,2691,2472,
28,23871,12100,11771,18880,9483,9397,4991,2617,2374,
29,23731,11920,11811,18472,9164,9308,5259,2756,2503,
30,23840,12055,11785,18647,9267,9380,5193,2788,2405,
31,26405,12965,13440,20465,9965,10500,5940,3000,2940,
32,29718,14697,15021,22862,11145,11717,6856,3552,3304,
33,36508,18107,18401,28445,13921,14524,8063,4186,3877,
34,38557,18931,19626,30090,14518,15572,8467,4413,4054,
35,39988,19407,20581,31200,14911,16289,8788,4496,4292,
36,41504,20305,21199,32476,15569,16907,9028,4736,4292,
37,41340,20370,20970,33148,16046,17102,8192,4324,3868,
38,39710,19461,20249,31860,15332,16528,7850,4129,3721,
39,38555,18472,20083,30389,14381,16008,8166,4091,4075,
40,39933,19052,20881,31614,14855,16759,8319,4197,4122,
41,38844,18374,20470,30638,14213,16425,8206,4161,4045,
42,36045,16714,19331,28374,12976,15398,7671,3738,3933,
43,37601,18066,19535,30198,14361,15837,7403,3705,3698,
44,35139,16381,18758,27693,12724,14969,7446,3657,3789,
45,33732,15640,18092,26902,12265,14637,6830,3375,3455,
46,32553,14821,17732,25637,11439,14198,6916,3382,3534,
47,33308,15136,18172,26235,11634,14601,7073,3502,3571,
48,32519,14986,17533,25897,11689,14208,6622,3297,3325,
49,31864,14478,17386,25102,11215,13887,6762,3263,3499,
50,30509,13573,16936,24134,10538,13596,6375,3035,3340,
51,30104,13746,16358,23771,10709,13062,6333,3037,3296,
52,28752,12995,15757,22586,10086,12500,6166,2909,3257,
53,28177,12697,15480,22100,9749,12351,6077,2948,3129,
54,25787,11587,14200,19830,8739,11091,5957,2848,3109,
55,25674,11530,14144,19671,8688,10983,6003,2842,3161,
56,24054,10713,13341,18418,8076,10342,5636,2637,2999,
57,24248,10606,13642,18493,7850,10643,5755,2756,2999,
58,25417,11289,14128,19471,8420,11051,5946,2869,3077,
59,26006,11329,14677,19582,8265,11317,6424,3064,3360,
