0,1,2,3,4,5,6,7,8,9,10
"ЧИСЛЕННОСТЬ НАСЕЛЕНИЯ ПО ПОЛУ И ВОЗРАСТУ  
 на 1 января 2024 года ",,,,,,,,,,Содержание
Челябинская область,,,,,,,,,,
(человек),,,,,,,,,,
,,,,,,,,,,
,Всё население,,,Городское население,,,Сельское население,,,
,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,"мужчины
и женщины ",мужчины,женщины,
Всего,3395798,1554011,1841787,2801616,1271121,1530495,594182,282890,311292,
"в том числе в возрасте, лет",,,,,,,,,,
до 1 ,30081,15515,14566,24530,12688,11842,5551,2827,2724,
1,30883,15690,15193,25152,12781,12371,5731,2909,2822,
2,33416,17064,16352,27158,13915,13243,6258,3149,3109,
3,33163,17138,16025,26886,13923,12963,6277,3215,3062,
4,34239,17465,16774,27901,14290,13611,6338,3175,3163,
5,37659,19343,18316,30703,15821,14882,6956,3522,3434,
6,39984,20408,19576,32926,16790,16136,7058,3618,3440,
7,46223,23675,22548,38433,19696,18737,7790,3979,3811,
8,48105,24699,23406,39777,20551,19226,8328,4148,4180,
9,49119,25265,23854,39446,20345,19101,9673,4920,4753,
10,48671,24931,23740,38927,19952,18975,9744,4979,4765,
11,49475,25309,24166,39469,20287,19182,10006,5022,4984,
12,46847,24027,22820,37361,19175,18186,9486,4852,4634,
13,43817,22619,21198,35937,18638,17299,7880,3981,3899,
14,43198,22199,20999,34995,18039,16956,8203,4160,4043,
15,42605,21835,20770,34273,17606,16667,8332,4229,4103,
16,39758,20214,19544,32401,16448,15953,7357,3766,3591,
17,36343,18701,17642,30022,15432,14590,6321,3269,3052,
18,34730,17282,17448,29090,14542,14548,5640,2740,2900,
19,35178,17243,17935,29164,14353,14811,6014,2890,3124,
20,34537,17001,17536,28311,13929,14382,6226,3072,3154,
21,33910,16778,17132,27868,13895,13973,6042,2883,3159,
22,32178,16156,16022,26113,13103,13010,6065,3053,3012,
23,32473,16445,16028,26083,13185,12898,6390,3260,3130,
24,30217,14936,15281,24276,11923,12353,5941,3013,2928,
25,33071,17080,15991,26328,13529,12799,6743,3551,3192,
26,30436,15231,15205,24469,12209,12260,5967,3022,2945,
27,31848,15885,15963,25531,12643,12888,6317,3242,3075,
28,34432,17668,16764,27221,13609,13612,7211,4059,3152,
29,36908,18745,18163,30328,15123,15205,6580,3622,2958,
30,36227,18179,18048,30469,14932,15537,5758,3247,2511,
31,44137,22090,22047,38346,18766,19580,5791,3324,2467,
32,48825,24777,24048,42718,21302,21416,6107,3475,2632,
33,53748,26673,27075,46375,22675,23700,7373,3998,3375,
34,55679,27645,28034,47884,23365,24519,7795,4280,3515,
35,59827,29839,29988,51287,25017,26270,8540,4822,3718,
36,60906,30354,30552,51909,25359,26550,8997,4995,4002,
37,59628,29539,30089,51192,24807,26385,8436,4732,3704,
38,58355,28875,29480,49873,24368,25505,8482,4507,3975,
39,57171,28069,29102,49018,23855,25163,8153,4214,3939,
40,57762,28161,29601,49397,23962,25435,8365,4199,4166,
41,53314,25660,27654,45561,21786,23775,7753,3874,3879,
42,51045,24392,26653,43427,20531,22896,7618,3861,3757,
43,52677,25111,27566,44930,21282,23648,7747,3829,3918,
44,49036,23180,25856,41505,19465,22040,7531,3715,3816,
45,48950,22905,26045,41474,19271,22203,7476,3634,3842,
46,48467,22681,25786,40944,19122,21822,7523,3559,3964,
47,48273,22411,25862,40737,18715,22022,7536,3696,3840,
48,48220,22204,26016,40527,18562,21965,7693,3642,4051,
49,46275,21560,24715,38799,18005,20794,7476,3555,3921,
50,44915,20726,24189,37678,17282,20396,7237,3444,3793,
51,44396,20406,23990,37158,16942,20216,7238,3464,3774,
52,42557,19697,22860,35312,16229,19083,7245,3468,3777,
53,42970,19925,23045,35635,16504,19131,7335,3421,3914,
54,39492,18122,21370,32314,14742,17572,7178,3380,3798,
55,38261,17497,20764,31118,14087,17031,7143,3410,3733,
56,36902,16707,20195,29869,13431,16438,7033,3276,3757,
57,37059,16514,20545,30030,13268,16762,7029,3246,3783,
58,38355,16888,21467,30713,13488,17225,7642,3400,4242,
59,39476,17328,22148,31461,13695,17766,8015,3633,4382,
60,42840,18528,24312,34029,14532,19497,8811,3996,4815,
61,44149,18816,25333,34831,14511,20320,9318,4305,5013,
62,46119,19380,26739,36311,15101,21210,9808,4279,5529,
63,49004,20393,28611,38888,15951,22937,10116,4442,5674,
64,45395,18304,27091,35800,14090,21710,9595,4214,5381,
65,44431,17719,26712,35135,13617,21518,9296,4102,5194,
66,43239,16947,26292,34113,12972,21141,9126,3975,5151,
67,41399,15911,25488,32852,12183,20669,8547,3728,4819,
68,41862,15497,26365,33625,12143,21482,8237,3354,4883,
69,40869,14773,26096,33130,11701,21429,7739,3072,4667,
70,36111,12895,23216,29401,10179,19222,6710,2716,3994,
71,36982,12749,24233,30200,10126,20074,6782,2623,4159,
72,35038,11755,23283,28804,9373,19431,6234,2382,3852,
73,32529,11167,21362,26999,9040,17959,5530,2127,3403,
74,31622,10194,21428,26272,8239,18033,5350,1955,3395,
75,24883,7951,16932,20762,6509,14253,4121,1442,2679,
76,23348,7064,16284,19555,5776,13779,3793,1288,2505,
77,19872,5958,13914,16664,4891,11773,3208,1067,2141,
78,12089,3568,8521,10248,2962,7286,1841,606,1235,
79,7899,2240,5659,6673,1823,4850,1226,417,809,
80,7187,1979,5208,6009,1624,4385,1178,355,823,
81,9580,2406,7174,7971,1938,6033,1609,468,1141,
82,14280,3572,10708,11852,2898,8954,2428,674,1754,
83,14767,3596,11171,12255,2988,9267,2512,608,1904,
84,14969,3397,11572,12288,2723,9565,2681,674,2007,
85,13310,2968,10342,10932,2371,8561,2378,597,1781,
86,11317,2476,8841,9431,2005,7426,1886,471,1415,
87,8649,1862,6787,7022,1457,5565,1627,405,1222,
88,6439,1387,5052,5215,1114,4101,1224,273,951,
89,4081,820,3261,3383,652,2731,698,168,530,
90,2602,466,2136,2080,344,1736,522,122,400,
91,2986,592,2394,2458,483,1975,528,109,419,
92,2441,516,1925,1952,392,1560,489,124,365,
93,2240,480,1760,1802,387,1415,438,93,345,
